id	filename	md5	size	state
0a189903-aec3-425a-a4b7-fcb51abe78bd	TCGA-52-7810-01A-01-TS1.42a4fb5e-ca1f-4441-bea7-65bfd2eb2f19.svs	33dd4fe26955bc885c1b24f727b1ad1c	9988399	validated
3b4445eb-e62c-4346-a8b2-f098c189e8b4	TCGA-38-7271-11A-01-TS1.0125556f-24d6-4976-94fa-f092ebaa418a.svs	016fdffa712ee291c895eeaf95ec7044	16741215	validated
48e4bffe-4139-4c15-9d32-5a5f645d0d03	TCGA-44-2655-11A-01-TS1.1f824b99-5455-4bab-b491-e993d9f370af.svs	ed8d75c7dfbadec4b2b2df0f37d3a0df	18249575	validated
865dc5f5-3235-4c58-a81c-ecd5a40e3365	TCGA-91-8496-01A-01-TS1.a92cfb28-63e4-4853-bc2c-4d614dfebdbf.svs	92f4c6ce2780044e533b6ecb8cb95ec8	15654923	validated
967da61d-3f66-4eac-a2ce-a8a1858ca70d	TCGA-22-4613-01A-01-BS1.34466ecb-c090-4b9e-86ab-d0d4ad67969e.svs	c23e14561b99f83c622f77739627196a	21460629	validated
ad8ec53b-1fa7-4040-aa4d-1be0e050be64	TCGA-44-2657-01A-01-TS1.cee29017-5940-4c9c-89b8-8687aa6f9f5a.svs	0d957b70a1ccdc59a9eec1f4a5d5d0f1	20278865	validated
b73849d4-0532-4d85-8f4f-70f84b6473eb	TCGA-18-3408-01A-01-TS1.4d318c39-fdb4-4dd3-959f-e6d3f54ce0b4.svs	ad6f1776fb9be18001249fc97c320bd3	18584417	validated
c9e2c6a3-0007-42d0-9e84-0417f9a5ef6f	TCGA-22-4596-11A-01-BS1.dec4a7e7-063b-44e0-9ae7-e93d00486819.svs	d842e11ea0863d65ec643c339ad3ff73	14466567	validated
dd54d66f-1450-46ec-aae9-361b3bed9eca	TCGA-67-3774-01A-01-BS1.31cac0af-cd13-46e7-9383-505da43384a4.svs	dbcbaf991f439e6064fb066400f40d29	24836367	validated
